Title,Named-entity,Sentence
Vladimir Putin,Infobox,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,www.fbcnews.com.fj,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,3 March 2022,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Middle East,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,North Africa,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,16 October 2007,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Putin,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Iran,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,the Second Caspian Summit,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Tehran,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Putin,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Iran,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Putin,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Iran,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,Iranian,"[ Pacific condemns RussiaUkraine conflict says PM]; www.fbcnews.com.fj; 3 March 2022 Middle East and North Africa On 16 October 2007, Putin visited Iran to participate in the Second Caspian Summit in Tehran,[ Putin: Iran Has Right to Develop Peaceful Nuclear Programme] Putin was quoted as describing Iran as a ""partner"", though he expressed concerns over the Iranian nuclear programme."
Vladimir Putin,April 2008,"In April 2008, Putin became the first Russian president who visited Libya."
Vladimir Putin,Putin,"In April 2008, Putin became the first Russian president who visited Libya."
Vladimir Putin,first,"In April 2008, Putin became the first Russian president who visited Libya."
Vladimir Putin,Russian,"In April 2008, Putin became the first Russian president who visited Libya."
Vladimir Putin,Libya,"In April 2008, Putin became the first Russian president who visited Libya."
Vladimir Putin,2000 to 2010,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,Russia,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,around $1.5billion,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,Syria,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,Damascus Moscow's,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,seventh,"From 2000 to 2010, Russia sold around $1.5billion worth of arms to Syria, making Damascus Moscow's seventh-largest client."
Vladimir Putin,Syrian,"During the Syrian civil war, Russia threatened to veto any sanctions against the Syrian government, and continued to supply arms to its regime."
Vladimir Putin,Russia,"During the Syrian civil war, Russia threatened to veto any sanctions against the Syrian government, and continued to supply arms to its regime."
Vladimir Putin,Syrian,"During the Syrian civil war, Russia threatened to veto any sanctions against the Syrian government, and continued to supply arms to its regime."
Vladimir Putin,Putin,Putin opposed any foreign intervention.
Vladimir Putin,June 2012,"In June 2012, in Paris, he rejected the statement of French president Franois Hollande who called on Bashar Al-Assad to step down."
Vladimir Putin,Paris,"In June 2012, in Paris, he rejected the statement of French president Franois Hollande who called on Bashar Al-Assad to step down."
Vladimir Putin,French,"In June 2012, in Paris, he rejected the statement of French president Franois Hollande who called on Bashar Al-Assad to step down."
Vladimir Putin,Franois Hollande,"In June 2012, in Paris, he rejected the statement of French president Franois Hollande who called on Bashar Al-Assad to step down."
Vladimir Putin,Bashar Al-Assad,"In June 2012, in Paris, he rejected the statement of French president Franois Hollande who called on Bashar Al-Assad to step down."
Vladimir Putin,Putin,Putin echoed Assad's argument that anti-regime militants were responsible for much of the bloodshed.
Vladimir Putin,Assad,Putin echoed Assad's argument that anti-regime militants were responsible for much of the bloodshed.
Vladimir Putin,NATO,"He also talked about previous NATO interventions and their results, and asked ""What is happening in Libya, in Iraq?"
Vladimir Putin,Libya,"He also talked about previous NATO interventions and their results, and asked ""What is happening in Libya, in Iraq?"
Vladimir Putin,Iraq,"He also talked about previous NATO interventions and their results, and asked ""What is happening in Libya, in Iraq?"
Vladimir Putin,11 September 2013,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,The New York Times,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,Putin,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,American,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,Syria,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,American,"On 11 September 2013, The New York Times published an op-ed by Putin urging caution against American-US intervention in Syria and criticizing American exceptionalism."
Vladimir Putin,October 2019,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,Putin,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,the United Arab Emirates,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,six,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,Abu Dhabi,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,Prince Mohammed bin Zayed,"In October 2019, Putin visited the United Arab Emirates, where six agreements were struck with Abu Dhabi Crown Prince Mohammed bin Zayed."
Vladimir Putin,One,One of them included shared investments between Russian sovereign wealth fund and the Emirati investment fund Mubadala.
Vladimir Putin,Russian,One of them included shared investments between Russian sovereign wealth fund and the Emirati investment fund Mubadala.
Vladimir Putin,Emirati,One of them included shared investments between Russian sovereign wealth fund and the Emirati investment fund Mubadala.
Vladimir Putin,Mubadala,One of them included shared investments between Russian sovereign wealth fund and the Emirati investment fund Mubadala.
Vladimir Putin,two,"The two nations signed deals worth over $1.3bn, in energy, health and advance technology sectors."
Vladimir Putin,1.3bn,"The two nations signed deals worth over $1.3bn, in energy, health and advance technology sectors."
Vladimir Putin,22 October 2021,"On 22 October 2021, Putin highlighted the ""unique bond"" between Russia and Israel during a meeting with Israeli Prime Minister Naftali Bennett."
Vladimir Putin,Putin,"On 22 October 2021, Putin highlighted the ""unique bond"" between Russia and Israel during a meeting with Israeli Prime Minister Naftali Bennett."
Vladimir Putin,Russia,"On 22 October 2021, Putin highlighted the ""unique bond"" between Russia and Israel during a meeting with Israeli Prime Minister Naftali Bennett."
Vladimir Putin,Israel,"On 22 October 2021, Putin highlighted the ""unique bond"" between Russia and Israel during a meeting with Israeli Prime Minister Naftali Bennett."
Vladimir Putin,Israeli,"On 22 October 2021, Putin highlighted the ""unique bond"" between Russia and Israel during a meeting with Israeli Prime Minister Naftali Bennett."
